experiment_version,start_time,completion_status,completion_time,terminated_early,termination_reason,total_duration_ms,total_duration_min,datapipe_condition,cell_idx,speaker_condition,listener_belief_condition,sequence_idx,measure_order,comp1_some_correct,comp1_some_response,comp1_most_correct,comp1_most_response,comp2_correct,comp_multi_correct,comp_multi_selected,comp3_correct,comp3_selected,n_comp_correct,r1_utterance_predicate,r1_utterance_quantifier,r1_utterance_text,r1_effectiveness,r1_speaker_type,r1_rt,r2_utterance_predicate,r2_utterance_quantifier,r2_utterance_text,r2_effectiveness,r2_speaker_type,r2_rt,r3_utterance_predicate,r3_utterance_quantifier,r3_utterance_text,r3_effectiveness,r3_speaker_type,r3_rt,r4_utterance_predicate,r4_utterance_quantifier,r4_utterance_text,r4_effectiveness,r4_speaker_type,r4_rt,r5_utterance_predicate,r5_utterance_quantifier,r5_utterance_text,r5_effectiveness,r5_speaker_type,r5_rt,n_rounds_completed,completed_all_rounds,attention_check_passed,attention_effectiveness,attention_speaker_type,competence_score,competence_framing,saw_persuasive_reveal,open_speaker_strategy,open_estimation_strategy,open_feedback
1.0.0,2026-02-01T20:36:24.228Z,completed,2026-02-01T20:44:53.689Z,False,,509457,8.49095,,,pers_plus,vigilant,2.0,speaker_type_first,True,At least one and could be all.,True,More than half and could be all.,True,False,"[""all""]",True,"[2,0]",4,Effective,Most,The treatment was effective for most patients.,60.0,neutral,,Ineffective,Some,The treatment was ineffective for some patients.,60.0,neutral,,Effective,Some,The treatment was effective for some patients.,65.0,neutral,,Ineffective,Some,The treatment was ineffective for some patients.,65.0,neutral,,Effective,Some,The treatment was effective for some patients.,65.0,neutral,,5,True,True,100.0,anti,80.0,goal_pursuit_effectiveness,True,I thought that because the way they were talking about both the treatment being ineffective and effective was fairly balanced. I definitely should've picked up on the vagueness though!,,
1.0.0,2026-01-31T23:03:05.918Z,completed,2026-01-31T23:07:52.032Z,False,,285745,4.762416666666667,,,informative,credulous,0.0,effectiveness_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""some"",""all""]",True,"[0,2]",5,Effective,Most,The treatment was effective for most patients.,60.0,,,Ineffective,No,The treatment was ineffective for no patients.,100.0,,,Effective,All,The treatment was effective for all patients.,100.0,,,Ineffective,No,The treatment was ineffective for no patients.,100.0,,,Effective,All,The treatment was effective for all patients.,100.0,,,5,True,True,100.0,,50.0,helpfulness,False,,,no
1.0.0,2026-01-30T17:00:20.308Z,completed,2026-01-30T17:04:05.008Z,False,,224673,3.74455,,,pers_plus,naturalistic,1.0,effectiveness_first,False,At least one but must not be all.,True,More than half and could be all.,True,False,"[""all""]",False,[0],2,Effective,Most,The treatment was effective for most patients.,85.0,,,Effective,Some,The treatment was effective for some patients.,45.0,,,Ineffective,Some,The treatment was ineffective for some patients.,35.0,,,Effective,Some,The treatment was effective for some patients.,45.0,,,Ineffective,Some,The treatment was ineffective for some patients.,30.0,,,5,True,True,100.0,,74.0,communicator,False,,I based it on their words,Some of the instructions at the start were a little confusing
1.0.0,2026-02-01T19:17:26.337Z,completed,2026-02-01T19:39:39.600Z,False,,1333232,22.220533333333332,,,pers_plus,credulous,1.0,effectiveness_first,True,At least one and could be all.,False,More than half but must not be all.,True,True,"[""all"",""some""]",True,"[2,0]",4,Effective,Most,The treatment was effective for most patients.,70.0,,,Effective,Some,The treatment was effective for some patients.,30.0,,,Ineffective,Some,The treatment was ineffective for some patients.,30.0,,,Effective,Some,The treatment was effective for some patients.,30.0,,,Ineffective,Some,The treatment was ineffective for some patients.,30.0,,,5,True,True,100.0,,60.0,helpfulness,False,,,
1.0.0,2026-02-01T01:10:11.244Z,terminated_attention_check,2026-02-01T01:15:24.146Z,True,attention_check_failed,312784,5.213066666666666,,,informative,credulous,1.0,effectiveness_first,False,At least two but must not be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[2,0]",4,Ineffective,Most,The treatment was ineffective for most patients.,30.0,,,Ineffective,All,The treatment was ineffective for all patients.,0.0,,,Effective,No,The treatment was effective for no patients.,0.0,,,Ineffective,All,The treatment was ineffective for all patients.,0.0,,,Effective,No,The treatment was effective for no patients.,0.0,,,5,True,False,0.0,,,,False,,,
1.0.0,2026-02-01T16:07:31.991Z,completed,2026-02-01T16:13:10.979Z,False,,338972,5.649533333333333,,,pers_plus,vigilant,2.0,effectiveness_first,True,At least one and could be all.,False,More than half but must not be all.,True,False,"[""all""]",False,"[0,2,3]",2,Effective,Most,The treatment was effective for most patients.,75.0,neutral,,Ineffective,Some,The treatment was ineffective for some patients.,70.0,neutral,,Effective,Some,The treatment was effective for some patients.,40.0,neutral,,Ineffective,Some,The treatment was ineffective for some patients.,70.0,neutral,,Effective,Some,The treatment was effective for some patients.,30.0,neutral,,5,True,True,100.0,anti,75.0,goal_pursuit_effectiveness,True,"I thought that ""some"" meant less chance of exaggerating, and would be the language of a scientist.",,Thank you
1.0.0,2026-01-31T23:20:33.129Z,completed,2026-01-31T23:24:38.402Z,False,,245258,4.087633333333334,,,pers_minus,naturalistic,2.0,speaker_type_first,False,At least two and could be all.,False,More than 75% and could be all.,True,True,"[""all"",""some""]",False,"[3,0]",2,Ineffective,Most,The treatment was ineffective for most patients.,20.0,,,Effective,Some,The treatment was effective for some patients.,60.0,,,Ineffective,Some,The treatment was ineffective for some patients.,35.0,,,Effective,Some,The treatment was effective for some patients.,65.0,,,Ineffective,Some,The treatment was ineffective for some patients.,35.0,,,5,True,True,100.0,,70.0,helpfulness,False,,So I tried to remember the effectiveness level and assign percent like some or most. ,
1.0.0,2026-02-01T17:40:22.392Z,completed,2026-02-01T17:47:38.456Z,False,,436053,7.26755,,,pers_plus,credulous,0.0,effectiveness_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""some"",""all""]",True,"[2,0]",5,Effective,Some,The treatment was effective for some patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,50.0,,,Ineffective,Some,The treatment was ineffective for some patients.,65.0,,,Effective,Some,The treatment was effective for some patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,30.0,,,5,True,True,100.0,,50.0,helpfulness,False,,,n/a
1.0.0,2026-01-31T22:14:41.854Z,completed,2026-01-31T22:23:18.586Z,False,,516713,8.611883333333333,,,pers_plus,naturalistic,0.0,effectiveness_first,False,At least two but must not be all.,False,More than 75% and could be all.,True,False,"[""all""]",False,[0],1,Effective,Some,The treatment was effective for some patients.,60.0,,,Effective,Some,The treatment was effective for some patients.,65.0,,,Ineffective,Some,The treatment was ineffective for some patients.,25.0,,,Effective,Some,The treatment was effective for some patients.,60.0,,,Effective,Some,The treatment was effective for some patients.,65.0,,,5,True,True,100.0,,100.0,helpfulness,False,,i used the speakers descriptions to confirm what i had previously learnt then made a judgement,Great study
1.0.0,2026-01-31T21:58:13.304Z,completed,2026-01-31T22:03:58.822Z,False,,345429,5.75715,,,pers_plus,naturalistic,1.0,effectiveness_first,False,At least two and could be all.,False,More than half but must not be all.,True,True,"[""all"",""some""]",True,"[2,0]",3,Effective,Most,The treatment was effective for most patients.,75.0,,,Effective,Some,The treatment was effective for some patients.,25.0,,,Ineffective,Some,The treatment was ineffective for some patients.,50.0,,,Effective,Some,The treatment was effective for some patients.,50.0,,,Ineffective,Some,The treatment was ineffective for some patients.,50.0,,,5,True,True,100.0,,75.0,helpfulness,False,,"The speaker's descriptions gave me an idea of the effectiveness. Basically, I could usually rule out 0% or 100% based on their description. I could make an educated guess either on the low or high side of 50% based on their description.",Thanks.
1.0.0,2026-02-01T03:14:26.588Z,completed,2026-02-01T03:19:36.290Z,False,,309401,5.1566833333333335,,,pers_plus,vigilant,0.0,speaker_type_first,False,At least two and could be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[0,2]",4,Effective,Some,The treatment was effective for some patients.,50.0,neutral,,Effective,Some,The treatment was effective for some patients.,50.0,neutral,,Ineffective,Some,The treatment was ineffective for some patients.,30.0,neutral,,Effective,Some,The treatment was effective for some patients.,50.0,neutral,,Effective,Some,The treatment was effective for some patients.,50.0,neutral,,5,True,True,100.0,anti,80.0,goal_pursuit_effectiveness,True,"They said ""some"" for all of them, and I had thought that they weren't being overly positive or overly negative. ",,
1.0.0,2026-02-01T18:51:19.025Z,completed,2026-02-01T18:59:05.045Z,False,,465985,7.766416666666666,,,pers_plus,naturalistic,0.0,speaker_type_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""all"",""some""]",True,"[0,2]",5,Effective,Some,The treatment was effective for some patients.,75.0,,,Effective,Some,The treatment was effective for some patients.,80.0,,,Ineffective,Some,The treatment was ineffective for some patients.,50.0,,,Effective,Some,The treatment was effective for some patients.,25.0,,,Effective,Some,The treatment was effective for some patients.,60.0,,,5,True,True,100.0,,25.0,helpfulness,False,,"The speaker likely used ""some"" when they could have used ""most"" in some scenarios.",
1.0.0,2026-01-30T17:05:56.572Z,completed,2026-01-30T17:11:01.805Z,False,,305227,5.087116666666667,,,pers_minus,credulous,2.0,speaker_type_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""some"",""all""]",True,"[2,0]",5,Ineffective,Most,The treatment was ineffective for most patients.,20.0,,,Effective,Some,The treatment was effective for some patients.,50.0,,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,,,Effective,Some,The treatment was effective for some patients.,40.0,,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,,,5,True,True,100.0,,15.0,informativeness,False,,"The speaker used Some too often, which made it difficult to determine effectiveness, since it can refer to anything from 1 to 5.",Nothing to add - thank you.
1.0.0,2026-01-30T16:50:50.018Z,completed,2026-01-30T17:07:17.967Z,False,,987888,16.4648,,,informative,vigilant,1.0,speaker_type_first,False,At least two but must not be all.,False,More than 75% but must not be all.,True,False,"[""all""]",True,"[0,2]",2,Ineffective,Most,The treatment was ineffective for most patients.,60.0,anti,,Ineffective,All,The treatment was ineffective for all patients.,100.0,pro,,Effective,No,The treatment was effective for no patients.,95.0,anti,,Ineffective,All,The treatment was ineffective for all patients.,90.0,anti,,Effective,No,The treatment was effective for no patients.,80.0,anti,,5,True,True,100.0,anti,50.0,goal_accomplishment,False,guess work,,no
1.0.0,2026-02-01T00:39:41.653Z,completed,2026-02-01T00:45:09.208Z,False,,327512,5.4585333333333335,,,pers_minus,vigilant,1.0,effectiveness_first,False,At least one but must not be all.,True,More than half and could be all.,True,False,"[""all""]",True,"[0,2]",3,Ineffective,Most,The treatment was ineffective for most patients.,20.0,anti,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,anti,,Effective,Some,The treatment was effective for some patients.,65.0,anti,,Ineffective,Some,The treatment was ineffective for some patients.,25.0,anti,,Effective,Some,The treatment was effective for some patients.,55.0,anti,,5,True,True,100.0,anti,60.0,goal_pursuit_effectiveness,True,"It felt like they were leaning towards using ineffective as a descriptor instead of effective, so I went with that.",,
1.0.0,2026-02-01T19:24:04.194Z,completed,2026-02-01T19:29:20.673Z,False,,316442,5.274033333333334,,,informative,naturalistic,0.0,effectiveness_first,False,At least one but must not be all.,False,More than half but must not be all.,True,True,"[""all"",""some""]",True,"[0,2]",3,Effective,Most,The treatment was effective for most patients.,75.0,,,Ineffective,No,The treatment was ineffective for no patients.,95.0,,,Effective,All,The treatment was effective for all patients.,95.0,,,Ineffective,No,The treatment was ineffective for no patients.,95.0,,,Effective,All,The treatment was effective for all patients.,95.0,,,5,True,True,100.0,,95.0,helpfulness,False,,It was clear that the trial had all positive results so I used that to be as close to 100% as possible while still ensuring that we account for the possibility that is less.,N/A
1.0.0,2026-02-01T03:31:22.205Z,completed,2026-02-01T03:38:27.362Z,False,,425051,7.084183333333334,,,pers_minus,naturalistic,2.0,speaker_type_first,False,At least one but must not be all.,False,More than 75% and could be all.,True,False,"[""all""]",False,[2],1,Ineffective,Most,The treatment was ineffective for most patients.,10.0,,,Effective,Some,The treatment was effective for some patients.,40.0,,,Ineffective,Some,The treatment was ineffective for some patients.,70.0,,,Effective,Some,The treatment was effective for some patients.,45.0,,,Ineffective,Some,The treatment was ineffective for some patients.,65.0,,,5,True,True,100.0,,70.0,helpfulness,False,,I took their words as a range of what could potentially be the closest number to fit their hints. ,
1.0.0,2026-02-01T11:52:43.763Z,terminated_attention_check,2026-02-01T11:56:58.113Z,True,attention_check_failed,254343,4.23905,,,informative,naturalistic,1.0,speaker_type_first,False,At least two but must not be all.,False,More than 75% and could be all.,True,False,"[""all""]",True,"[0,2]",2,Ineffective,Most,The treatment was ineffective for most patients.,35.0,,,Ineffective,All,The treatment was ineffective for all patients.,10.0,,,Effective,No,The treatment was effective for no patients.,0.0,,,Ineffective,All,The treatment was ineffective for all patients.,0.0,,,Effective,No,The treatment was effective for no patients.,0.0,,,5,True,False,15.0,,,,False,,,
1.0.0,2026-01-30T16:00:52.422Z,completed,2026-01-30T16:08:51.496Z,False,,479062,7.984366666666666,,,pers_plus,credulous,1.0,speaker_type_first,True,At least one and could be all.,True,More than half and could be all.,True,True,"[""some"",""all""]",True,"[2,0]",5,Effective,Most,The treatment was effective for most patients.,80.0,,,Effective,Some,The treatment was effective for some patients.,40.0,,,Ineffective,Some,The treatment was ineffective for some patients.,60.0,,,Effective,Some,The treatment was effective for some patients.,70.0,,,Ineffective,Some,The treatment was ineffective for some patients.,40.0,,,5,True,True,100.0,,65.0,informativeness,False,,"Out of the 5 reported result emojis, each one represents 20%. I therefore have to rely on their skill and judgement in using 'some' and 'most' - I would use 'most' if I wanted to indicate at least 60% and only use 'some' for up to 40% efficacy.","No, it was clear, really difficult and I doubt I did well as there is a wide margin for error - but nonetheless clear!"
